raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
frontend_masters_0021ccbb,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Claude Code,https://frontendmasters.com/courses/claude-code,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/claude-code""}",2026-05-23 14:32:51,active,
frontend_masters_00323e40,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Frontend System Design,https://frontendmasters.com/courses/frontend-system-design,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/frontend-system-design""}",2026-05-23 14:32:51,active,
frontend_masters_005a7943,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Javascript First Steps,https://frontendmasters.com/courses/javascript-first-steps,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/javascript-first-steps""}",2026-05-23 14:32:51,active,
frontend_masters_000376c8,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Web Components,https://frontendmasters.com/courses/web-components,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/web-components""}",2026-05-23 14:32:51,active,
frontend_masters_007dce65,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Go Aws,https://frontendmasters.com/courses/go-aws,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/go-aws""}",2026-05-23 14:32:51,active,
frontend_masters_00224ae7,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Fullstack Typescript V2,https://frontendmasters.com/courses/fullstack-typescript-v2,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/fullstack-typescript-v2""}",2026-05-23 14:32:51,active,
frontend_masters_008197ea,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Everything Git,https://frontendmasters.com/courses/everything-git,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/everything-git""}",2026-05-23 14:32:51,active,
frontend_masters_00511477,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Headless Cms Nextjs,https://frontendmasters.com/courses/headless-cms-nextjs,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/headless-cms-nextjs""}",2026-05-23 14:32:51,active,
frontend_masters_0097947c,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Intermediate Vue,https://frontendmasters.com/courses/intermediate-vue,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/intermediate-vue""}",2026-05-23 14:32:51,active,
frontend_masters_002ede7d,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Typescript V4,https://frontendmasters.com/courses/typescript-v4,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/typescript-v4""}",2026-05-23 14:32:51,active,
