raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
cognitiveclass_0092834a,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Introduction Deep Learning,https://cognitiveclass.ai/courses/introduction-deep-learning,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/introduction-deep-learning""}",2026-05-23 14:13:58,active,
cognitiveclass_0097e3b9,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Apply End To End Security To A Cloud Application,https://cognitiveclass.ai/courses/apply-end-to-end-security-to-a-cloud-application,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/apply-end-to-end-security-to-a-cloud-application""}",2026-05-23 14:13:58,active,
cognitiveclass_0044a847,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Flume Sqoop Moving Data Into Hadoop,https://cognitiveclass.ai/courses/flume-sqoop-moving-data-into-hadoop,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/flume-sqoop-moving-data-into-hadoop""}",2026-05-23 14:13:58,active,
cognitiveclass_008189a0,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Blockchain Iot Node Red Food Network,https://cognitiveclass.ai/courses/blockchain-iot-node-red-food-network,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/blockchain-iot-node-red-food-network""}",2026-05-23 14:13:58,active,
cognitiveclass_0083ddeb,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Data Science Methodology 2,https://cognitiveclass.ai/courses/data-science-methodology-2,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/data-science-methodology-2""}",2026-05-23 14:13:58,active,
cognitiveclass_00902d50,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Build Robots With Tjbot,https://cognitiveclass.ai/courses/build-robots-with-tjbot,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/build-robots-with-tjbot""}",2026-05-23 14:13:58,active,
cognitiveclass_00497a4a,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Spark Graphx,https://cognitiveclass.ai/courses/spark-graphx,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/spark-graphx""}",2026-05-23 14:13:58,active,
cognitiveclass_004f5fd4,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Docker Essentials,https://cognitiveclass.ai/courses/docker-essentials,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/docker-essentials""}",2026-05-23 14:13:58,active,
cognitiveclass_0052edd0,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Digital Developer Conference Cloud Native Track,https://cognitiveclass.ai/courses/digital-developer-conference-cloud-native-track,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/digital-developer-conference-cloud-native-track""}",2026-05-23 14:13:58,active,
cognitiveclass_007ac3a5,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Scalable Web Applications On Kubernetes,https://cognitiveclass.ai/courses/scalable-web-applications-on-kubernetes,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/scalable-web-applications-on-kubernetes""}",2026-05-23 14:13:58,active,
cognitiveclass_0080427a,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Robots Are Coming,https://cognitiveclass.ai/courses/robots-are-coming,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/robots-are-coming""}",2026-05-23 14:13:58,active,
cognitiveclass_001a9ffa,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Data Science Scala,https://cognitiveclass.ai/courses/data-science-scala,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/data-science-scala""}",2026-05-23 14:13:58,active,
cognitiveclass_002c7cfb,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Build Swift Mobile Apps With Watson Ai Services,https://cognitiveclass.ai/courses/build-swift-mobile-apps-with-watson-ai-services,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/build-swift-mobile-apps-with-watson-ai-services""}",2026-05-23 14:13:58,active,
cognitiveclass_0083cb82,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Data Ops Methodology,https://cognitiveclass.ai/courses/data-ops-methodology,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/data-ops-methodology""}",2026-05-23 14:13:58,active,
cognitiveclass_0004d895,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Controlling Hadoop Jobs Using Oozie,https://cognitiveclass.ai/courses/controlling-hadoop-jobs-using-oozie,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/controlling-hadoop-jobs-using-oozie""}",2026-05-23 14:13:58,active,
cognitiveclass_0079ae32,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Machine Learning Dimensionality Reduction,https://cognitiveclass.ai/courses/machine-learning-dimensionality-reduction,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/machine-learning-dimensionality-reduction""}",2026-05-23 14:13:58,active,
cognitiveclass_004725b2,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Chatbot Course,https://cognitiveclass.ai/courses/chatbot-course,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/chatbot-course""}",2026-05-23 14:13:58,active,
cognitiveclass_0060c1be,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Mathematical Optimization For Business Problems,https://cognitiveclass.ai/courses/mathematical-optimization-for-business-problems,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/mathematical-optimization-for-business-problems""}",2026-05-23 14:13:58,active,
cognitiveclass_00987af2,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Tensorflow Gpu,https://cognitiveclass.ai/courses/tensorflow_gpu,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/tensorflow_gpu""}",2026-05-23 14:13:58,active,
cognitiveclass_00600e63,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,What Is Spark,https://cognitiveclass.ai/courses/what-is-spark,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/what-is-spark""}",2026-05-23 14:13:58,active,
cognitiveclass_0023fbca,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Using R With Databases,https://cognitiveclass.ai/courses/using-r-with-databases,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/using-r-with-databases""}",2026-05-23 14:13:58,active,
cognitiveclass_005f811d,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Deploy A Serverless App For Image Processing,https://cognitiveclass.ai/courses/deploy-a-serverless-app-for-image-processing,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/deploy-a-serverless-app-for-image-processing""}",2026-05-23 14:13:58,active,
cognitiveclass_0058267d,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Introduction To Open Source,https://cognitiveclass.ai/courses/introduction-to-open-source,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/introduction-to-open-source""}",2026-05-23 14:13:58,active,
cognitiveclass_002cc961,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Enabling Distributed Tracing In Microservices With Zipkin,https://cognitiveclass.ai/courses/enabling-distributed-tracing-in-microservices-with-zipkin,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/enabling-distributed-tracing-in-microservices-with-zipkin""}",2026-05-23 14:13:58,active,
cognitiveclass_000e6f4d,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Fundamentals Of Javascript Through Rock Paper Scissors,https://cognitiveclass.ai/courses/fundamentals-of-javascript-through-rock-paper-scissors,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/fundamentals-of-javascript-through-rock-paper-scissors""}",2026-05-23 14:13:58,active,
cognitiveclass_0026cdeb,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Insurance Modelling And Basic Statistical Analysis,https://cognitiveclass.ai/courses/insurance-modelling-and-basic-statistical-analysis,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/insurance-modelling-and-basic-statistical-analysis""}",2026-05-23 14:13:58,active,
cognitiveclass_009224a6,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Insurance Risk Assessment W Monte Carlo Method Using Spark,https://cognitiveclass.ai/courses/insurance-risk-assessment-w-monte-carlo-method-using-spark,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/insurance-risk-assessment-w-monte-carlo-method-using-spark""}",2026-05-23 14:13:58,active,
cognitiveclass_00916614,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Modelling And Basic Actuarial Calculation In Insurance,https://cognitiveclass.ai/courses/modelling-and-basic-actuarial-calculation-in-insurance,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/modelling-and-basic-actuarial-calculation-in-insurance""}",2026-05-23 14:13:58,active,
cognitiveclass_00830887,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Data Science In Health Care Basic Statistical Analysis,https://cognitiveclass.ai/courses/data-science-in-health-care-basic-statistical-analysis,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/data-science-in-health-care-basic-statistical-analysis""}",2026-05-23 14:13:58,active,
cognitiveclass_0038b38b,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Prognosis And Geo Visualization In Healthcare,https://cognitiveclass.ai/courses/prognosis-and-geo-visualization-in-healthcare,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/prognosis-and-geo-visualization-in-healthcare""}",2026-05-23 14:13:58,active,
cognitiveclass_0049f618,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Banking Fundamentals Of Data Analysis With Pandas,https://cognitiveclass.ai/courses/banking-fundamentals-of-data-analysis-with-pandas,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/banking-fundamentals-of-data-analysis-with-pandas""}",2026-05-23 14:13:58,active,
cognitiveclass_0043287a,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Visual Data Analysis In Banking,https://cognitiveclass.ai/courses/visual-data-analysis-in-banking,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/visual-data-analysis-in-banking""}",2026-05-23 14:13:58,active,
cognitiveclass_001b3279,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Secure Analysis Of Credit Card Dataset,https://cognitiveclass.ai/courses/secure-analysis-of-credit-card-dataset,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/secure-analysis-of-credit-card-dataset""}",2026-05-23 14:13:58,active,
cognitiveclass_008c7a0c,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Action Classification Task Based On Internet Firewall Logs,https://cognitiveclass.ai/courses/action-classification-task-based-on-internet-firewall-logs,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/action-classification-task-based-on-internet-firewall-logs""}",2026-05-23 14:13:58,active,
cognitiveclass_0031d77a,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Network Traffic Anomaly Detection Intrusion Detection Task,https://cognitiveclass.ai/courses/network-traffic-anomaly-detection-intrusion-detection-task,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/network-traffic-anomaly-detection-intrusion-detection-task""}",2026-05-23 14:13:58,active,
cognitiveclass_00239898,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Advanced Prognosis Using Neural Networks In Healthcare,https://cognitiveclass.ai/courses/advanced-prognosis-using-neural-networks-in-healthcare,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/advanced-prognosis-using-neural-networks-in-healthcare""}",2026-05-23 14:13:58,active,
cognitiveclass_00242bba,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Advanced Classification Using Machine Learning In Healthcare,https://cognitiveclass.ai/courses/advanced-classification-using-machine-learning-in-healthcare,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/advanced-classification-using-machine-learning-in-healthcare""}",2026-05-23 14:13:58,active,
cognitiveclass_004f81b5,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Advanced Machine Deep Learning For Spam Classification,https://cognitiveclass.ai/courses/advanced-machine-deep-learning-for-spam-classification,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/advanced-machine-deep-learning-for-spam-classification""}",2026-05-23 14:13:58,active,
cognitiveclass_007cb2d7,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Introduction To Quantum Computing,https://cognitiveclass.ai/courses/introduction-to-quantum-computing,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/introduction-to-quantum-computing""}",2026-05-23 14:13:58,active,
cognitiveclass_00511b21,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Configuring Microservices Running In Kubernetes,https://cognitiveclass.ai/courses/configuring-microservices-running-in-kubernetes,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/configuring-microservices-running-in-kubernetes""}",2026-05-23 14:13:58,active,
cognitiveclass_00645325,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Deep Learning With Tensorflow,https://cognitiveclass.ai/courses/deep-learning-with-tensorflow,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/deep-learning-with-tensorflow""}",2026-05-23 14:13:58,active,
cognitiveclass_00749b7f,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Getting Started With Mysql Command Line,https://cognitiveclass.ai/courses/getting-started-with-mysql-command-line,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/getting-started-with-mysql-command-line""}",2026-05-23 14:13:58,active,
cognitiveclass_0084e2e7,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Create Tables And Load Data In Mysql Using Phpmyadmin,https://cognitiveclass.ai/courses/create-tables-and-load-data-in-mysql-using-phpmyadmin,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/create-tables-and-load-data-in-mysql-using-phpmyadmin""}",2026-05-23 14:13:58,active,
cognitiveclass_006cf446,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Keys And Constraints In Mysql,https://cognitiveclass.ai/courses/keys-and-constraints-in-mysql,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/keys-and-constraints-in-mysql""}",2026-05-23 14:13:58,active,
cognitiveclass_007240fb,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Getting Started With Postgresql Command Line,https://cognitiveclass.ai/courses/getting-started-with-postgresql-command-line,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/getting-started-with-postgresql-command-line""}",2026-05-23 14:13:58,active,
cognitiveclass_005ac915,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Create Tables And Load Data In Postgresql Using Pgadmin,https://cognitiveclass.ai/courses/create-tables-and-load-data-in-postgresql-using-pgadmin,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/create-tables-and-load-data-in-postgresql-using-pgadmin""}",2026-05-23 14:13:58,active,
cognitiveclass_00052ae3,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Getting Started With Db2 On Cloud,https://cognitiveclass.ai/courses/getting-started-with-db2-on-cloud,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/getting-started-with-db2-on-cloud""}",2026-05-23 14:13:58,active,
cognitiveclass_000cc48d,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Views In Postgresql,https://cognitiveclass.ai/courses/views-in-postgresql,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/views-in-postgresql""}",2026-05-23 14:13:58,active,
cognitiveclass_00594392,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Normalization Keys Constraints In Relational Database,https://cognitiveclass.ai/courses/normalization-keys-constraints-in-relational-database,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/normalization-keys-constraints-in-relational-database""}",2026-05-23 14:13:58,active,
cognitiveclass_0048cb7f,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Relational Model Concepts,https://cognitiveclass.ai/courses/relational-model-concepts,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/relational-model-concepts""}",2026-05-23 14:13:58,active,
cognitiveclass_00020857,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Build A Smart Search Form With Algolia,https://cognitiveclass.ai/courses/build-a-smart-search-form-with-algolia,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/build-a-smart-search-form-with-algolia""}",2026-05-23 14:13:58,active,
cognitiveclass_001ffdef,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Data Science In Agriculture Land Use Classification,https://cognitiveclass.ai/courses/data-science-in-agriculture-land-use-classification,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/data-science-in-agriculture-land-use-classification""}",2026-05-23 14:13:58,active,
cognitiveclass_00680b5c,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Prognostication Using Neural Network In Agriculture,https://cognitiveclass.ai/courses/prognostication-using-neural-network-in-agriculture,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/prognostication-using-neural-network-in-agriculture""}",2026-05-23 14:13:58,active,
cognitiveclass_001fa85b,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Statistical Analysis And Geo Visualization In Agriculture,https://cognitiveclass.ai/courses/statistical-analysis-and-geo-visualization-in-agriculture,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/statistical-analysis-and-geo-visualization-in-agriculture""}",2026-05-23 14:13:58,active,
cognitiveclass_0010abc7,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Deploy A Web Server Using Python And Ibm Code Engine,https://cognitiveclass.ai/courses/deploy-a-web-server-using-python-and-ibm-code-engine,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/deploy-a-web-server-using-python-and-ibm-code-engine""}",2026-05-23 14:13:58,active,
cognitiveclass_003f9add,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Transform Photos To Sketches And Paintings With Opencv,https://cognitiveclass.ai/courses/transform-photos-to-sketches-and-paintings-with-opencv,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/transform-photos-to-sketches-and-paintings-with-opencv""}",2026-05-23 14:13:58,active,
cognitiveclass_0097b237,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Create A Cryptocurrency Trading Algorithm In Python,https://cognitiveclass.ai/courses/create-a-cryptocurrency-trading-algorithm-in-python,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/create-a-cryptocurrency-trading-algorithm-in-python""}",2026-05-23 14:13:58,active,
cognitiveclass_008dabab,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Discord Bot,https://cognitiveclass.ai/courses/discord-bot,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/discord-bot""}",2026-05-23 14:13:58,active,
cognitiveclass_00084823,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Machine Learning With Apache System Ml,https://cognitiveclass.ai/courses/machine-learning-with-apache-system-ml,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/machine-learning-with-apache-system-ml""}",2026-05-23 14:13:58,active,
cognitiveclass_0062800b,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Build Your Movie Recommender With Django,https://cognitiveclass.ai/courses/build-your-movie-recommender-with-django,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/build-your-movie-recommender-with-django""}",2026-05-23 14:13:58,active,
cognitiveclass_008ac20e,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Getting Started With Node Js,https://cognitiveclass.ai/courses/getting-started-with-node-js,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/getting-started-with-node-js""}",2026-05-23 14:13:58,active,
cognitiveclass_003b6120,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Documenting Restful Apis Using Microprofile Openapi,https://cognitiveclass.ai/courses/documenting-restful-apis-using-microprofile-openapi,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/documenting-restful-apis-using-microprofile-openapi""}",2026-05-23 14:13:58,active,
cognitiveclass_0076330f,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Monitoring The Metrics Of Java Microservices Using Eclipse Microprofile Metrics,https://cognitiveclass.ai/courses/monitoring-the-metrics-of-java-microservices-using-eclipse-microprofile-metrics,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/monitoring-the-metrics-of-java-microservices-using-eclipse-microprofile-metrics""}",2026-05-23 14:13:58,active,
cognitiveclass_003e2d3a,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Consuming A Restful Java Web Service Using Json B And Json P,https://cognitiveclass.ai/courses/consuming-a-restful-java-web-service-using-json-b-and-json-p,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/consuming-a-restful-java-web-service-using-json-b-and-json-p""}",2026-05-23 14:13:58,active,
cognitiveclass_0008a47b,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Containerizing And Running Java Microservices In Docker Containers,https://cognitiveclass.ai/courses/containerizing-and-running-java-microservices-in-docker-containers,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/containerizing-and-running-java-microservices-in-docker-containers""}",2026-05-23 14:13:58,active,
cognitiveclass_003b582a,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Building A Simple Restful Java Microservice Using Jax Rs And,https://cognitiveclass.ai/courses/building-a-simple-restful-java-microservice-using-jax-rs-and,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/building-a-simple-restful-java-microservice-using-jax-rs-and""}",2026-05-23 14:13:58,active,
