raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
nextjs_learn_005743e7,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Data Fetching Pre Rendering,https://nextjs.org/learn/pages-router/data-fetching-pre-rendering,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/data-fetching-pre-rendering""}",2026-05-23 14:32:51,active,
nextjs_learn_00972567,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Fonts,https://nextjs.org/learn/seo/fonts,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/fonts""}",2026-05-23 14:32:51,active,
nextjs_learn_002aa1fa,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Updating Ui With Javascript,https://nextjs.org/learn/react-foundations/updating-ui-with-javascript,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/react-foundations/updating-ui-with-javascript""}",2026-05-23 14:32:51,active,
nextjs_learn_007aa0fa,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Static And Dynamic Rendering,https://nextjs.org/learn/dashboard-app/static-and-dynamic-rendering,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/dashboard-app/static-and-dynamic-rendering""}",2026-05-23 14:32:51,active,
nextjs_learn_0093a60b,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Metatags,https://nextjs.org/learn/seo/metatags,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/metatags""}",2026-05-23 14:32:51,active,
nextjs_learn_0066ac19,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Creating Layouts And Pages,https://nextjs.org/learn/dashboard-app/creating-layouts-and-pages,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/dashboard-app/creating-layouts-and-pages""}",2026-05-23 14:32:51,active,
nextjs_learn_007392a7,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Assets Metadata Css Layout Component,https://nextjs.org/learn/pages-router/assets-metadata-css-layout-component,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/assets-metadata-css-layout-component""}",2026-05-23 14:32:51,active,
nextjs_learn_008bc3da,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Webcrawlers,https://nextjs.org/learn/seo/webcrawlers,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/webcrawlers""}",2026-05-23 14:32:51,active,
nextjs_learn_005789ec,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Assets Metadata Css,https://nextjs.org/learn/pages-router/assets-metadata-css,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/assets-metadata-css""}",2026-05-23 14:32:51,active,
nextjs_learn_00712b2a,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Assets Metadata Css Polishing Layout,https://nextjs.org/learn/pages-router/assets-metadata-css-polishing-layout,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/assets-metadata-css-polishing-layout""}",2026-05-23 14:32:51,active,
nextjs_learn_006a1d40,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Custom Reporting,https://nextjs.org/learn/seo/custom-reporting,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/custom-reporting""}",2026-05-23 14:32:51,active,
nextjs_learn_008f3ac0,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Dynamic Imports,https://nextjs.org/learn/seo/dynamic-imports,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/dynamic-imports""}",2026-05-23 14:32:51,active,
nextjs_learn_00747349,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Monitor,https://nextjs.org/learn/seo/monitor,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/monitor""}",2026-05-23 14:32:51,active,
nextjs_learn_004208d5,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Dynamic Routes Setup,https://nextjs.org/learn/pages-router/dynamic-routes-setup,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/dynamic-routes-setup""}",2026-05-23 14:32:51,active,
nextjs_learn_0032445a,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Deploying Nextjs App Platform Details,https://nextjs.org/learn/pages-router/deploying-nextjs-app-platform-details,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/deploying-nextjs-app-platform-details""}",2026-05-23 14:32:51,active,
nextjs_learn_0024cc60,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Dynamic Routes Implement Getstaticprops,https://nextjs.org/learn/pages-router/dynamic-routes-implement-getstaticprops,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/dynamic-routes-implement-getstaticprops""}",2026-05-23 14:32:51,active,
nextjs_learn_0058ff64,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Dynamic Routes Dynamic Routes Details,https://nextjs.org/learn/pages-router/dynamic-routes-dynamic-routes-details,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/dynamic-routes-dynamic-routes-details""}",2026-05-23 14:32:51,active,
nextjs_learn_0020c165,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Navigate Between Pages Link Component,https://nextjs.org/learn/pages-router/navigate-between-pages-link-component,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/navigate-between-pages-link-component""}",2026-05-23 14:32:51,active,
nextjs_learn_008bf324,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Robots Txt,https://nextjs.org/learn/seo/robots-txt,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/robots-txt""}",2026-05-23 14:32:51,active,
nextjs_learn_0000b1c8,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Data Fetching Request Time,https://nextjs.org/learn/pages-router/data-fetching-request-time,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/data-fetching-request-time""}",2026-05-23 14:32:51,active,
nextjs_learn_004c0de5,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Web Performance,https://nextjs.org/learn/seo/web-performance,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/web-performance""}",2026-05-23 14:32:51,active,
nextjs_learn_003eb36a,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Api Routes,https://nextjs.org/learn/pages-router/api-routes,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/api-routes""}",2026-05-23 14:32:51,active,
nextjs_learn_00323af2,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Api Routes Setup,https://nextjs.org/learn/pages-router/api-routes-setup,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/api-routes-setup""}",2026-05-23 14:32:51,active,
nextjs_learn_00973bf8,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Status Codes,https://nextjs.org/learn/seo/status-codes,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/status-codes""}",2026-05-23 14:32:51,active,
nextjs_learn_00072f83,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Improve,https://nextjs.org/learn/seo/improve,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/improve""}",2026-05-23 14:32:51,active,
nextjs_learn_000a7202,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Assets Metadata Css Third Party Javascript,https://nextjs.org/learn/pages-router/assets-metadata-css-third-party-javascript,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/assets-metadata-css-third-party-javascript""}",2026-05-23 14:32:51,active,
nextjs_learn_003d4ab9,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Images,https://nextjs.org/learn/seo/images,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/images""}",2026-05-23 14:32:51,active,
nextjs_learn_0028abff,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Deploying Nextjs App Other Hosting Options,https://nextjs.org/learn/pages-router/deploying-nextjs-app-other-hosting-options,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/deploying-nextjs-app-other-hosting-options""}",2026-05-23 14:32:51,active,
nextjs_learn_00707499,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Data Fetching With Data,https://nextjs.org/learn/pages-router/data-fetching-with-data,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/data-fetching-with-data""}",2026-05-23 14:32:51,active,
nextjs_learn_0050b09b,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Crawling And Indexing,https://nextjs.org/learn/seo/crawling-and-indexing,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/crawling-and-indexing""}",2026-05-23 14:32:51,active,
nextjs_learn_0005a91d,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Dynamic Import Components,https://nextjs.org/learn/seo/dynamic-import-components,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/dynamic-import-components""}",2026-05-23 14:32:51,active,
nextjs_learn_007b801e,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Vitals Overview,https://nextjs.org/learn/seo/vitals-overview,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/vitals-overview""}",2026-05-23 14:32:51,active,
nextjs_learn_00878e3d,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Getting Started With React,https://nextjs.org/learn/react-foundations/getting-started-with-react,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/react-foundations/getting-started-with-react""}",2026-05-23 14:32:51,active,
nextjs_learn_005449d3,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Dynamic Routes Polishing Index Page,https://nextjs.org/learn/pages-router/dynamic-routes-polishing-index-page,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/dynamic-routes-polishing-index-page""}",2026-05-23 14:32:51,active,
nextjs_learn_0065b178,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Improving Accessibility,https://nextjs.org/learn/dashboard-app/improving-accessibility,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/dashboard-app/improving-accessibility""}",2026-05-23 14:32:51,active,
nextjs_learn_006af487,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Next Steps,https://nextjs.org/learn/react-foundations/next-steps,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/react-foundations/next-steps""}",2026-05-23 14:32:51,active,
nextjs_learn_00646595,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Assets Metadata Css Global Styles,https://nextjs.org/learn/pages-router/assets-metadata-css-global-styles,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/assets-metadata-css-global-styles""}",2026-05-23 14:32:51,active,
nextjs_learn_008cd02e,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Setting Up Your Database,https://nextjs.org/learn/dashboard-app/setting-up-your-database,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/dashboard-app/setting-up-your-database""}",2026-05-23 14:32:51,active,
nextjs_learn_0045e048,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Deploying Nextjs App Github,https://nextjs.org/learn/pages-router/deploying-nextjs-app-github,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/deploying-nextjs-app-github""}",2026-05-23 14:32:51,active,
nextjs_learn_003e54c9,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Adding Metadata,https://nextjs.org/learn/dashboard-app/adding-metadata,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/dashboard-app/adding-metadata""}",2026-05-23 14:32:51,active,
