raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
meta_coursera_introduction-to-ios-mobile-application-development_7355,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Introduction To Ios Mobile Application Development Es,https://www.coursera.org/learn/introduction-to-ios-mobile-application-development-es,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_facebook-social-media-marketing-capstone_3953,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Facebook Social Media Marketing Capstone,https://www.coursera.org/learn/facebook-social-media-marketing-capstone,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_social-media-marketing-certificate-coursera_3268,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Social Media Marketing Certificate Coursera,https://www.coursera.org/learn/social-media-marketing-certificate-coursera,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_python-data-analytics_3700,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Python Data Analytics,https://www.coursera.org/learn/python-data-analytics,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_job-search-with-genai_4821,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Job Search With Genai,https://www.coursera.org/learn/job-search-with-genai,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_building-community-engagement-foundations_5476,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Building Community Engagement Foundations,https://www.coursera.org/learn/building-community-engagement-foundations,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_growing-and-sustaining-online-communities_2728,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Growing And Sustaining Online Communities,https://www.coursera.org/learn/growing-and-sustaining-online-communities,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_financial-markets-global_2760,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Financial Markets Global,https://www.coursera.org/learn/financial-markets-global,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_ios-app-capstone_0173,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Ios App Capstone,https://www.coursera.org/learn/ios-app-capstone,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_statistics-for-marketing_4736,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Statistics For Marketing,https://www.coursera.org/learn/statistics-for-marketing,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_principles-of-ux-ui-design_8371,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Principles Of Ux Ui Design,https://www.coursera.org/learn/principles-of-ux-ui-design,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
